term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car(Aae)_down	Car(Aae)_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car(Aae)_down_adj_pvalue	Car(Aae)_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue 
GO:0071772	response to BMP	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0071773	cellular response to BMP stimulus	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0097254	renal tubular secretion	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0072765	centromere localization	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0098653	centromere clustering	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0042157	lipoprotein metabolic process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0007130	synaptonemal complex assembly	GO:BP	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	0.027165312654451546	1	1	1	1	1	1
GO:0048730	epidermis morphogenesis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0042539	hypotonic salinity response	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0042770	signal transduction in response to DNA damage	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0043252	sodium-independent organic anion transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0043542	endothelial cell migration	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0043543	protein acylation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0044719	regulation of imaginal disc-derived wing size	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	0.04785977774596513	1
GO:0045752	positive regulation of Toll signaling pathway	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0048736	appendage development	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0045837	negative regulation of membrane potential	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0046327	glycerol biosynthetic process from pyruvate	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	0.014423971789410364	1	1	1	1	1
GO:0046459	short-chain fatty acid metabolic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	0.029183285592151727	1	1	1	1	1
GO:0046460	neutral lipid biosynthetic process	GO:BP	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0.18981009408838834	1	1	1	1	0.00025676732980342765	0.048434418445399356	1	1	0.004706230184831503	1
GO:0046463	acylglycerol biosynthetic process	GO:BP	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0.18981009408838834	1	1	1	1	0.00025676732980342765	0.048434418445399356	1	1	0.004706230184831503	1
GO:0090150	establishment of protein localization to membrane	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0048259	regulation of receptor-mediated endocytosis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0048260	positive regulation of receptor-mediated endocytosis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:2000497	positive regulation of cell proliferation involved in compound eye morphogenesis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0006971	hypotonic response	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0007473	wing disc proximal/distal pattern formation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0003383	apical constriction	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0006605	protein targeting	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0006612	protein targeting to membrane	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0006820	anion transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0006497	protein lipidation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0000077	DNA damage checkpoint signaling	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0000706	meiotic DNA double-strand break processing	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0006114	glycerol biosynthetic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	0.014423971789410364	1	1	1	1	1
GO:0006530	asparagine catabolic process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.18981009408838834	1	1	1	1	1	1	1	1	1	1
GO:0006090	pyruvate metabolic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0.18981009408838834	1	1	1	1	0.0004293937613410917	1	1	1	0.03748905695421146	1
GO:0072329	monocarboxylic acid catabolic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0.19578869086352035	1	1	1	1	0.000001406654174761376	1	1	1	0.002148619826629443	1
GO:0006528	asparagine metabolic process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0019284	L-methionine salvage from S-adenosylmethionine	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0000729	DNA double-strand break processing	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:1900024	regulation of substrate adhesion-dependent cell spreading	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0099637	neurotransmitter receptor transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0034761	positive regulation of iron ion transmembrane transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0034759	regulation of iron ion transmembrane transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0034758	positive regulation of iron ion transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0034756	regulation of iron ion transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0090287	regulation of cellular response to growth factor stimulus	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0015691	cadmium ion transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0032488	Cdc42 protein signal transduction	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0072657	protein localization to membrane	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0048601	oocyte morphogenesis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0048490	anterograde synaptic vesicle transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0007160	cell-matrix adhesion	GO:BP	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	0.028540162277124744	1	1	1	1	1	1
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0045898	regulation of RNA polymerase II transcription preinitiation complex assembly	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0006895	Golgi to endosome transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0051668	localization within membrane	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0044773	mitotic DNA damage checkpoint signaling	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0070574	cadmium ion transmembrane transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0071333	cellular response to glucose stimulus	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	0.04110293609634659	1	1	1	1	1
GO:0035292	specification of segmental identity, trunk	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0071472	cellular response to salt stress	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:2000495	regulation of cell proliferation involved in compound eye morphogenesis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0003382	epithelial cell morphogenesis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0070142	synaptic vesicle budding	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:2000001	regulation of DNA damage checkpoint	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20416311055391828	1	1	1	1	1	1	1	1	1	1
GO:0045704	regulation of salivary gland boundary specification	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.2042214260073382	1	1	1	1	1	1	1	1	1	1
GO:0045705	negative regulation of salivary gland boundary specification	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.2042214260073382	1	1	1	1	1	1	1	1	1	1
GO:0034629	cellular protein-containing complex localization	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20820091747346725	1	1	1	1	1	1	1	1	1	1
GO:0016476	regulation of embryonic cell shape	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20820091747346725	1	1	1	1	1	1	1	1	1	1
GO:0006420	arginyl-tRNA aminoacylation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.20820091747346725	1	1	1	1	1	1	1	1	1	1
GO:0051238	sequestering of metal ion	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21018628587242077	1	1	1	1	1	1	1	1	1	1
GO:0071331	cellular response to hexose stimulus	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.21207056799816443	1	1	1	1	0.04296941739279002	1	1	1	1	1
GO:0006071	glycerol metabolic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.21207056799816443	1	1	1	1	0.01563923985356018	1	1	1	1	1
GO:0042321	negative regulation of circadian sleep/wake cycle, sleep	GO:BP	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0.21320678920247393	1	1	1	1	1	0.032681635884419406	1	1	1	1
GO:0035736	cell proliferation involved in compound eye morphogenesis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21336394612285844	1	1	1	1	1	1	1	1	1	1
GO:2000144	positive regulation of DNA-templated transcription, initiation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21336394612285844	1	1	1	1	1	1	1	1	1	1
GO:0007266	Rho protein signal transduction	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21336394612285844	1	1	1	1	1	1	1	1	1	1
GO:0070193	synaptonemal complex organization	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21336394612285844	1	1	1	1	1	1	1	1	1	1
GO:0099517	synaptic vesicle transport along microtubule	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21336394612285844	1	1	1	1	1	1	1	1	1	1
GO:0099514	synaptic vesicle cytoskeletal transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21336394612285844	1	1	1	1	1	1	1	1	1	1
GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21336394612285844	1	1	1	1	1	1	1	1	1	1
GO:0031589	cell-substrate adhesion	GO:BP	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0.2134022671785331	1	1	1	0.0005152893219817965	1	1	1	1	1	1
GO:0007155	cell adhesion	GO:BP	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0.21665857190863594	1	1	1	0.009308407121566368	1	1	1	1	1	1
GO:0071326	cellular response to monosaccharide stimulus	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.21665857190863594	1	1	1	1	0.045357322093515326	1	1	1	1	1
GO:0000719	photoreactive repair	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21683500989357082	1	1	1	1	1	1	1	1	1	1
GO:0046395	carboxylic acid catabolic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0.21683500989357082	1	1	1	1	2.100168961404867e-10	1	1	1	9.879892403525187e-8	1
GO:0051639	actin filament network formation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.21683500989357082	1	1	1	1	1	1	1	1	1	1
GO:0022610	biological adhesion	GO:BP	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0.22357924319826664	1	1	1	0.012015201498357006	1	1	1	1	1	1
GO:0042754	negative regulation of circadian rhythm	GO:BP	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0.22607299209508774	1	1	1	1	1	0.03614565964702794	1	1	1	1
GO:0019319	hexose biosynthetic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.22607299209508774	1	1	1	1	0.04297913997538905	1	1	1	1	1
GO:0006094	gluconeogenesis	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0.22607299209508774	1	1	1	1	0.04297913997538905	1	1	1	1	1
GO:0000075	cell cycle checkpoint signaling	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22607299209508774	1	1	1	1	1	1	1	1	1	1
GO:0016054	organic acid catabolic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0.2277310570387759	1	1	1	1	3.2263821924467203e-10	1	1	1	1.3503773941308926e-7	1
GO:0044774	mitotic DNA integrity checkpoint signaling	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.2277310570387759	1	1	1	1	1	1	1	1	1	1
GO:0031503	protein-containing complex localization	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.2277310570387759	1	1	1	1	1	1	1	1	1	1
GO:0007380	specification of segmental identity, head	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.2277310570387759	1	1	1	1	1	1	1	1	1	1
GO:0071421	manganese ion transmembrane transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.2277310570387759	1	1	1	1	1	1	1	1	1	1
GO:0006270	DNA replication initiation	GO:BP	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0.2277310570387759	1	1	0.0000414204012367949	1	1	1	1	1	1	1
GO:0045087	innate immune response	GO:BP	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0.22847887419546686	1	1	1	0.0010819718895852645	1	0.03966189412647019	1	1	1	0.14118119106782015
GO:0051415	microtubule nucleation by interphase microtubule organizing center	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0045807	positive regulation of endocytosis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0090505	epiboly involved in wound healing	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0045823	positive regulation of heart contraction	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0045824	negative regulation of innate immune response	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0030048	actin filament-based movement	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0045995	regulation of embryonic development	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0090504	epiboly	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0022404	molting cycle process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0070286	axonemal dynein complex assembly	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0044282	small molecule catabolic process	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0.22847887419546686	1	1	1	1	2.3027167924675878e-9	1	1	1	1.8974153486276673e-9	1
GO:0007095	mitotic G2 DNA damage checkpoint signaling	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0000012	single strand break repair	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0019400	alditol metabolic process	GO:BP	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	0.22847887419546686	1	1	1	1	0.02480228560785133	1	0.044575169955171225	1	0.019718708544253505	1
GO:1903524	positive regulation of blood circulation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0098656	anion transmembrane transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0044319	wound healing, spreading of cells	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0001678	cellular glucose homeostasis	GO:BP	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0.22847887419546686	1	1	1	1	0.013374610372291042	1	1	1	0.04980687028502318	1
GO:0002092	positive regulation of receptor internalization	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0006882	cellular zinc ion homeostasis	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0043248	proteasome assembly	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0006007	glucose catabolic process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0006290	pyrimidine dimer repair	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0046364	monosaccharide biosynthetic process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	0.00975693959166007	1
GO:0015698	inorganic anion transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.22847887419546686	1	1	1	1	1	1	1	1	1	1
GO:0042742	defense response to bacterium	GO:BP	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0.23283720411412137	1	1	1	0.000017406703902478418	1	0.04290974240123235	1	1	1	0.14146894874779156
GO:0019217	regulation of fatty acid metabolic process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23319915931071683	1	1	1	1	1	1	1	1	1	1
GO:0003014	renal system process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.2348689797469221	1	1	1	1	1	1	1	1	1	1
GO:0006896	Golgi to vacuole transport	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23668907789028815	1	1	1	1	1	1	1	1	1	1
GO:0051418	microtubule nucleation by microtubule organizing center	GO:BP	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	0.041645677338924124	1	1	1	1	1	1	1
GO:0060967	negative regulation of gene silencing by RNA	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0061462	protein localization to lysosome	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0061541	rhabdomere morphogenesis	GO:BP	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	0.02640282386668887	1	1	1	1
GO:0140527	reciprocal homologous recombination	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0071265	L-methionine biosynthetic process	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0071267	L-methionine salvage	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0051123	RNA polymerase II preinitiation complex assembly	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0071470	cellular response to osmotic stress	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0035290	trunk segmentation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0034454	microtubule anchoring at centrosome	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0042594	response to starvation	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0043102	amino acid salvage	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
GO:0015677	copper ion import	GO:BP	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.23808466022212801	1	1	1	1	1	1	1	1	1	1
