term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	Mean_adj_pvalue	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
GO:0006939	smooth muscle contraction	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.126319123	1	0.126319123	1	1	1	1	1	1	1	1	1	1	1	1
GO:0009081	branched-chain amino acid metabolic process	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.126319123	1	0.126319123	1	1	1	1	1	1	1	1	1	1	1	1
GO:0009083	branched-chain amino acid catabolic process	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.126319123	1	0.126319123	1	1	1	1	1	1	1	1	1	1	1	1
GO:0050850	positive regulation of calcium-mediated signaling	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.126319123	1	0.126319123	1	1	1	1	1	1	1	1	1	1	1	1
GO:0010035	response to inorganic substance	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.126319123	1	0.126319123	0.817094793	0.544448276	1	1	1	0.696541649	0.835253928	1	0.985616232	0.66013664	0.941602522	1
GO:0003401	axis elongation	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.126319123	1	0.126319123	1	1	1	1	1	1	1	1	1	1	1	1
GO:0030540	female genitalia development	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.135040394	1	0.135040394	1	1	1	1	1	1	1	1	1	1	1	1
GO:0030728	ovulation	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.135040394	1	0.135040394	1	1	1	1	1	1	0.188483619	1	1	1	0.266445854	1
GO:0006814	sodium ion transport	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.14735968	1	0.14735968	0.872753936	0.580308688	1	1	0.350474336	0.326150455	0.892100408	1	1	1	1	1
GO:0071480	cellular response to gamma radiation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.170701766	1	1	1	1	0.21046133	1	1	1	1	1	1	1
GO:0006801	superoxide metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.170701766	1	1	1	1	1	1	1	1	1	1	1	1
GO:0050848	regulation of calcium-mediated signaling	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.170701766	1	1	1	1	1	1	1	1	1	1	1	1
GO:0006937	regulation of muscle contraction	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.197538546	1	1	1	1	1	0.505693547	1	1	1	0.305197635	1	1
GO:1901700	response to oxygen-containing compound	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.202259629	1	0.660141401	1	1	0.795121077	0.999999979	0.222763125	1	0.227784325	0.986656054	0.355264287	0.18084463
GO:0019933	cAMP-mediated signaling	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204050548	1	0.453942244	1	1	0.238592648	1	1	1	1	1	1	1
GO:0034644	cellular response to UV	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204050548	1	1	1	1	1	1	1	1	1	1	0.379779647	1
GO:0090257	regulation of muscle system process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204050548	1	1	1	1	1	0.53735952	1	1	1	0.322976654	1	1
GO:0055065	metal ion homeostasis	GO:BP	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.106434798	1	0.204050548	0.930649258	0.477254458	1	1	1	0.14057075	0.973137944	0.072298846	1	0.483900523	0.807230815	1
GO:0006879	cellular iron ion homeostasis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204050548	1	1	1	1	1	1	1	1	0.390397568	1	0.379779647	1
GO:0046949	fatty-acyl-CoA biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.106508027	1	0.204660208	1	1	1	1	1	1	1	1	1	1	0.106508027	1
GO:0009855	determination of bilateral symmetry	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	0.27952775	1	1	1	1	1	1	1
GO:0035126	post-embryonic genitalia morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	1	0.575122849	1	1	1	1	1	1
GO:0048803	imaginal disc-derived male genitalia morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	1	0.57312483	1	1	1	1	1	1
GO:0071479	cellular response to ionizing radiation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	0.268908585	1	1	1	1	1	1	1
GO:0009799	specification of symmetry	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	0.27952775	1	1	1	1	1	1	1
GO:0048805	imaginal disc-derived genitalia morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	1	0.575122849	1	1	1	1	1	1
GO:0035210	prepupal development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	0.268908585	1	1	1	1	1	1	1
GO:0048808	male genitalia morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	1	0.575122849	1	1	1	1	1	1
GO:0045167	asymmetric protein localization involved in cell fate determination	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	1	0.575122849	1	1	1	1	1	1
GO:0007584	response to nutrient	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	1	1	1	1	1	1	1	1
GO:0009409	response to cold	GO:BP	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0.08158315	1	0.204660208	0.124337289	1	1	1	0.250364481	1	1	1	0.03882901	1	0.395892983	1
GO:0010332	response to gamma radiation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	0.257547034	1	1	1	1	1	1	1
GO:0035073	pupariation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	0.250364481	1	1	1	1	1	1	1
GO:0090598	male anatomical structure morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.204660208	1	1	1	1	1	0.575122849	1	1	1	1	1	1
GO:0060582	cell fate determination involved in pattern specification	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.213052566	1	1	1	1	0.300067605	0.593148907	1	1	1	1	1	1
GO:0098771	inorganic ion homeostasis	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.07701093	1	0.213052566	0.705755741	0.542416323	1	1	1	0.223907447	1	0.07701093	1	0.546640573	0.898858275	1
GO:0035112	genitalia morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.213052566	1	1	1	1	1	0.586630488	1	1	1	1	1	1
GO:0055080	cation homeostasis	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.07701093	1	0.213052566	0.705755741	0.544942648	1	1	1	0.228258838	1	0.07701093	1	0.548193216	0.902182163	1
GO:0050801	ion homeostasis	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.077829051	1	0.213052566	0.715705891	0.547159968	1	1	1	0.244924113	1	0.077829051	1	0.549720737	0.913369285	1
GO:0007483	genital disc morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.213052566	1	1	1	1	1	0.593148907	1	1	1	1	1	1
GO:0016360	sensory organ precursor cell fate determination	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.213052566	1	1	1	1	0.300067605	0.593148907	1	1	1	1	1	1
GO:0030539	male genitalia development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.214608353	1	1	1	1	1	0.603425255	1	1	1	1	1	1
GO:1901570	fatty acid derivative biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.146092978	1	0.214608353	1	1	1	1	1	1	1	1	1	1	0.146092978	1
GO:0046660	female sex differentiation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.214608353	1	1	1	1	1	1	1	1	1	0.373563247	1	1
GO:1902533	positive regulation of intracellular signal transduction	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.14598188	1	0.215020808	1	0.557222071	1	1	0.316916353	0.782856446	1	1	1	0.56640818	1	0.14598188
GO:0009966	regulation of signal transduction	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.215020808	0.999935807	0.642221907	1	1	0.741529385	0.785562763	1	0.686700329	1	0.694506823	1	0.280385489
GO:0008052	sensory organ boundary specification	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.215020808	1	1	1	1	0.319445706	0.625438817	1	1	1	1	1	1
GO:0009314	response to radiation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.215020808	0.982759081	1	2.02E+07	1	0.182842701	0.999999979	1	0.30284774	1	1	1	1
GO:0015807	L-amino acid transport	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.093364659	1	0.215020808	1	1	1	1	0.093364659	0.625438817	1	1	1	1	1	1
GO:1902475	L-alpha-amino acid transmembrane transport	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.093364659	1	0.215020808	1	1	1	1	0.093364659	0.625438817	1	1	1	1	1	1
GO:0007485	imaginal disc-derived male genitalia development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.215020808	1	1	1	1	1	0.610340477	1	1	1	1	1	1
GO:0035384	thioester biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.049845433	1	0.224404002	1	1	1	1	1	1	0.093877807	1	0.54560949	1	0.005813059	1
GO:0071616	acyl-CoA biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.049845433	1	0.224404002	1	1	1	1	1	1	0.093877807	1	0.54560949	1	0.005813059	1
GO:0007484	imaginal disc-derived genitalia development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.224404002	1	1	1	1	1	0.642226736	1	1	1	1	1	1
GO:0009411	response to UV	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.236675901	1	1	1	1	0.357654074	1	1	1	1	1	0.581855423	1
GO:0006936	muscle contraction	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6.60397E-09	1	0.236675901	1	1	1	1	1	1.28E-08	1	1	1	4.20E-10	1	1
GO:0046661	male sex differentiation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.236675901	1	1	1	1	1	0.326836629	1	1	1	1	1	1
GO:0046716	muscle cell cellular homeostasis	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.024597467	1	0.236675901	1	0.560979781	1	1	1	0.02755693	1	1	1	0.021638003	1	1
GO:0046916	cellular transition metal ion homeostasis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.236675901	1	0.560979781	1	1	1	1	1	1	0.585974863	1	0.581855423	1
GO:0022414	reproductive process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000264794	1	0.236675901	0.96026321	0.999426557	1	1	0.000264794	0.999999979	1	1	1	0.889410346	1	0.365848006
GO:0019935	cyclic-nucleotide-mediated signaling	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.239419106	1	0.569838915	1	1	0.361837837	1	1	1	1	1	1	1
GO:0042592	homeostatic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.2427986	0.999935807	0.523030432	1	1	0.795121077	0.41164595	0.733061409	0.206339396	0.536888821	0.327433351	0.568568387	1
GO:0033866	nucleoside bisphosphate biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.064111604	1	0.2427986	1	1	1	1	1	1	0.117565748	1	0.611292415	1	0.01065746	1
GO:0032981	mitochondrial respiratory chain complex I assembly	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.2427986	1	1	1	1	1	1	1	1	1	1	0.631403596	1
GO:0035337	fatty-acyl-CoA metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.068521332	1	0.2427986	1	1	1	1	1	0.721321564	1	1	0.62415874	1	0.068521332	1
GO:0034030	ribonucleoside bisphosphate biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.064111604	1	0.2427986	1	1	1	1	1	1	0.117565748	1	0.611292415	1	0.01065746	1
GO:0034605	cellular response to heat	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.2427986	1	1	1	1	1	1	1	1	1	1	1	1
GO:0048806	genitalia development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.2427986	1	1	1	1	1	0.697999781	1	1	1	1	1	1
GO:0034033	purine nucleoside bisphosphate biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.064111604	1	0.2427986	1	1	1	1	1	1	0.117565748	1	0.611292415	1	0.01065746	1
GO:0010257	NADH dehydrogenase complex assembly	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.2427986	1	1	1	1	1	1	1	1	1	1	0.631403596	1
GO:0060581	cell fate commitment involved in pattern specification	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.2427986	1	1	1	1	0.378258466	0.715954306	1	1	1	1	1	1
GO:0045746	negative regulation of Notch signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.247192495	1	1	1	1	1	0.723612681	1	1	1	1	1	1
GO:1901568	fatty acid derivative metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.016544259	1	0.249202807	1	1	1	1	1	0.730466605	1	1	0.649040609	1	0.016544259	1
GO:0072593	reactive oxygen species metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.249202807	1	1	1	1	1	0.725284533	1	1	0.639144937	0.4760277	1	1
GO:0010212	response to ionizing radiation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.249202807	1	1	1	1	0.400158656	1	1	1	1	1	1	1
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.24938628	1	1	1	1	0.407501875	0.743851579	1	1	1	1	1	1
GO:0003006	developmental process involved in reproduction	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.021955061	1	0.24938628	0.999935807	0.999426557	1	1	0.021955061	0.999999979	1	1	1	0.678104393	1	0.315563374
GO:0019725	cellular homeostasis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.24938628	0.999935807	0.523030432	1	1	0.866724923	0.291311307	0.605734802	0.360649794	0.611274923	0.28348328	0.406287917	1
GO:0042078	germ-line stem cell division	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.24938628	1	1	1	1	0.407501875	1	0.525153179	1	1	0.486585763	1	1
GO:0043604	amide biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.260324934	0.249726028	0.952533452	1	1	0.550013492	0.999999979	0.412568113	1	1	0.829602541	0.819953445	1
GO:0007276	gamete generation	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.00101275	1	0.260324934	0.999935807	0.999426557	1	1	0.00101275	0.999999979	1	1	1	0.691783262	1	0.317427071
GO:0010160	formation of animal organ boundary	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.260827395	1	0.612820233	1	1	0.421197474	0.762898383	1	1	1	1	1	1
GO:0034599	cellular response to oxidative stress	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.273728458	0.619564604	1	1	1	1	1	1	1	1	1	1	1
GO:0098657	import into cell	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.277227614	1	0.634255365	1	1	0.442459999	1	1	1	1	1	1	1
GO:0048583	regulation of response to stimulus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.281467012	0.999935807	0.721325835	1	1	0.446119009	0.761044414	1	0.763056505	1	0.716170344	1	0.327034712
GO:0071482	cellular response to light stimulus	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.132961378	1	0.281955098	1	1	1	1	1	1	1	0.132961378	1	1	0.731892725	1
GO:0035215	genital disc development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.281955098	1	1	1	1	0.450054874	0.791277646	1	1	1	1	1	1
GO:0003333	amino acid transmembrane transport	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.072814357	1	0.283198561	1	0.642221907	1	1	0.072814357	0.485810837	1	1	1	1	1	1
GO:0062197	cellular response to chemical stress	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.28644396	0.64479328	0.648002167	1	1	1	1	1	1	1	1	1	1
GO:0048859	formation of anatomical boundary	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.289634445	1	0.651517228	1	1	0.462368212	0.505693547	1	1	1	1	1	1
GO:0048645	animal organ formation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.292771198	1	0.654108892	1	1	0.46809872	0.814757336	1	1	1	1	1	1
GO:0010038	response to metal ion	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.300992911	0.671020375	0.422619061	1	1	1	0.826517201	0.644692188	1	0.790222829	0.549720737	0.768773167	1
GO:0048878	chemical homeostasis	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.11336481	1	0.305291922	0.930724362	0.382625586	1	1	0.908139632	0.44126874	0.262861039	0.11336481	0.776288573	0.345917489	0.234156811	1
GO:0035383	thioester metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.040529595	1	0.305594941	1	1	1	1	1	0.834374063	0.07040173	1	0.379258887	1	0.01065746	1
GO:0000003	reproduction	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.073494116	1	0.305594941	0.993907837	0.999426557	1	1	0.001006351	0.994171502	1	0.883329653	0.712589097	0.912305506	1	0.14598188
GO:0006637	acyl-CoA metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.040529595	1	0.305594941	1	1	1	1	1	0.834374063	0.07040173	1	0.379258887	1	0.01065746	1
GO:0017145	stem cell division	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.305594941	1	1	1	1	0.488013186	1	0.668860697	1	1	0.558641458	1	1
GO:0044272	sulfur compound biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.008009877	1	0.308427294	0.697556055	0.674758328	1	1	0.491802105	1	0.013711274	1	0.817543095	1	0.00230848	1
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.311875898	0.705722538	0.43436104	1	1	0.501212263	1	1	1	1	1	1	1
GO:0048609	multicellular organismal reproductive process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.00435213	1	0.317918503	0.999935807	0.999426557	1	1	0.00435213	0.999999979	1	1	1	0.791330385	1	0.335700041
GO:0019953	sexual reproduction	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000129111	1	0.317918503	0.999935807	0.999426557	1	1	0.000129111	0.999999979	1	1	1	0.793803538	1	0.335700041
GO:0044703	multi-organism reproductive process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000129111	1	0.317918503	0.999935807	0.999426557	1	1	0.000129111	0.999999979	1	1	1	0.793803538	1	0.335700041
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.317918503	0.705755741	1	1	1	0.508873218	0.852926579	1	1	1	1	1	1
GO:0044057	regulation of system process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.320328023	1	0.690942219	1	1	1	0.575122849	0.70903399	1	1	0.585270346	0.834364339	1
GO:0033865	nucleoside bisphosphate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.0538476	1	0.322136207	1	1	1	1	1	0.860977573	0.089121795	1	0.432483057	1	0.018573405	1
GO:0034032	purine nucleoside bisphosphate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.0538476	1	0.322136207	1	1	1	1	1	0.860977573	0.089121795	1	0.432483057	1	0.018573405	1
GO:0051704	multi-organism process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.00015478	1	0.322136207	0.999935807	0.999426557	1	1	0.00015478	0.999999979	1	1	1	0.686041946	1	0.336743073
GO:0006865	amino acid transport	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.09509611	1	0.322136207	0.73491265	0.707582666	1	1	0.09509611	0.586630488	1	1	1	1	1	1
GO:0008593	regulation of Notch signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.322136207	1	1	1	1	1	0.860977573	1	1	1	1	1	1
GO:0033108	mitochondrial respiratory chain complex assembly	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.322136207	1	1	1	1	1	1	1	1	1	1	0.858007929	1
GO:0033875	ribonucleoside bisphosphate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.0538476	1	0.322136207	1	1	1	1	1	0.860977573	0.089121795	1	0.432483057	1	0.018573405	1
GO:0008286	insulin receptor signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.130968383	1	0.337948087	1	0.733856343	1	1	0.55832756	1	1	1	1	0.627916378	0.887045565	0.130968383
GO:0043603	cellular amide metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.337948087	0.191821264	0.875120262	0.868142489	1	0.561001036	0.999999979	0.31549974	1	0.239774441	0.932749183	0.632261609	1
GO:1903825	organic acid transmembrane transport	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.113353161	1	0.337948087	1	0.352174673	1	1	0.113353161	0.610340477	1	1	1	1	1	1
GO:1902531	regulation of intracellular signal transduction	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.337948087	1	0.778184537	1	1	0.590004582	0.999999979	1	1	1	0.799258049	1	0.176887513
GO:1905039	carboxylic acid transmembrane transport	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.113353161	1	0.337948087	1	0.352174673	1	1	0.113353161	0.610340477	1	1	1	1	1	1
GO:0048608	reproductive structure development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.350251799	1	1	1	1	1	0.642226736	1	1	1	0.635289349	1	1
GO:0048589	developmental growth	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.350251799	0.999935807	0.926337599	1	1	0.186093735	0.999999979	1	1	1	0.986656054	1	0.181901988
GO:0061458	reproductive system development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.350251799	1	1	1	1	1	0.642226736	1	1	1	0.635289349	1	1
GO:0009408	response to heat	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.350251799	0.407295446	1	1	1	0.573415337	0.898122159	1	1	0.242081866	0.635289349	1	1
GO:0017148	negative regulation of translation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.360010463	0.789080758	1	1	1	0.281170117	0.911877509	0.805166887	1	0.952226637	0.647166899	0.919699757	1
GO:0035725	sodium ion transmembrane transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.3637095	0.794510089	1	1	1	0.282231291	0.66378939	0.813493879	1	1	1	1	1
GO:0060828	regulation of canonical Wnt signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.366805547	0.804241036	1	1	1	0.590004582	1	1	1	1	0.656130453	0.934630592	1
GO:0035152	"regulation of tube architecture, open tracheal system"	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.366805547	1	0.755939677	1	1	0.591652122	0.246734548	0.826167399	1	1	0.656695456	0.938144067	1
GO:1901653	cellular response to peptide	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.130968383	1	0.366805547	1	0.539549945	1	1	0.29782277	1	1	1	1	0.65844142	0.939362477	0.130968383
GO:0071375	cellular response to peptide hormone stimulus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.130968383	1	0.366805547	1	0.539549945	1	1	0.29782277	1	1	1	1	0.65844142	0.939362477	0.130968383
GO:0048640	negative regulation of developmental growth	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.138798815	1	0.366805547	1	0.755939677	1	1	0.138798815	0.921476893	1	1	1	1	1	1
GO:0032869	cellular response to insulin stimulus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.130968383	1	0.366805547	1	0.75559851	1	1	0.590004582	1	1	1	1	0.656130453	0.934630592	0.130968383
GO:0032868	response to insulin	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.130968383	1	0.367426555	1	0.763352049	1	1	0.605102185	1	1	1	0.992677533	0.662462644	0.945839159	0.130968383
GO:0007166	cell surface receptor signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.367426555	0.999935807	0.420356868	0.595762696	1	0.622177137	0.872713822	1	1	1	0.699569351	1	0.282556744
GO:1901652	response to peptide	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.130968383	1	0.367426555	1	0.549605891	1	1	0.313392453	1	1	1	0.995589528	0.667343101	0.953762124	0.130968383
GO:0034249	negative regulation of cellular amide metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.367426555	0.826606553	1	1	1	0.306716857	0.931248787	0.844078699	1	0.584154017	0.662462644	0.945839159	1
GO:0007219	Notch signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.367426555	1	1	1	1	1	0.931248787	1	1	1	1	1	1
GO:0007164	establishment of tissue polarity	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.367426555	0.827545483	0.764968671	1	1	0.607481964	0.463506879	1	1	1	1	1	1
